LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,visible_ap_count,max_rssi,avg_rssi,min_rssi,signal_quality,is_weak_rssi,is_few_ap,is_anomaly,risk_level,evidence
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715833,6,-91.0,-93.83333333333333,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716310,2,-92.0,-92.5,-93.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714711,4,-90.0,-91.25,-92.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714759,5,-88.0,-90.6,-93.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714900,3,-93.0,-93.66666666666667,-95.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714831,7,-86.0,-92.71428571428571,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714981,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715113,6,-87.0,-92.5,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715065,3,-86.0,-89.66666666666667,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715175,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715564,5,-88.0,-90.4,-94.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715295,6,-86.0,-90.33333333333333,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715735,6,-95.0,-96.16666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715606,5,-87.0,-93.6,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715674,7,-90.0,-91.57142857142857,-93.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715834,5,-91.0,-92.6,-94.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716312,2,-91.0,-91.5,-92.0,poor,True,True,True,high,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714761,8,-89.0,-92.25,-99.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714982,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714831,5,-86.0,-92.0,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714901,4,-93.0,-94.75,-99.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714713,4,-90.0,-91.0,-92.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715066,4,-87.0,-91.25,-96.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715176,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715299,9,-87.0,-90.77777777777777,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715114,6,-88.0,-92.83333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715836,5,-93.0,-94.2,-96.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715566,6,-88.0,-91.66666666666667,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715675,7,-91.0,-92.57142857142857,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715608,4,-88.0,-92.5,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716314,2,-92.0,-93.0,-94.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714831,5,-87.0,-92.4,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714903,3,-92.0,-93.66666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714762,5,-88.0,-90.4,-92.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714714,3,-89.0,-91.33333333333333,-94.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714662,4,-90.0,-91.75,-94.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715117,9,-87.0,-94.22222222222223,-100.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714982,3,-92.0,-95.33333333333333,-98.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715068,4,-88.0,-92.0,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715300,10,-87.0,-91.1,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715176,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715567,7,-87.0,-90.42857142857143,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715837,6,-90.0,-93.16666666666667,-96.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715609,5,-88.0,-93.8,-100.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715678,7,-90.0,-93.14285714285714,-96.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716276,2,-95.0,-95.5,-96.0,poor,True,True,True,high,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716315,2,-94.0,-94.5,-95.0,poor,True,True,True,high,"max_rssi=-94 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714718,5,-90.0,-93.2,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714764,4,-89.0,-90.25,-92.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714663,2,-92.0,-92.5,-93.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714831,5,-88.0,-92.6,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715177,1,-95.0,-95.0,-95.0,poor,True,True,True,high,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715117,8,-90.0,-93.875,-98.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715069,4,-88.0,-91.25,-95.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714994,1,-96.0,-96.0,-96.0,poor,True,True,True,high,"max_rssi=-96 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714905,3,-92.0,-93.0,-94.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715569,8,-88.0,-92.75,-98.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715304,12,-87.0,-91.83333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715611,4,-88.0,-92.0,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715519,3,-92.0,-94.0,-97.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716276,2,-95.0,-95.5,-96.0,poor,True,True,True,high,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715680,8,-93.0,-94.125,-96.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716316,3,-92.0,-94.33333333333333,-98.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715839,8,-91.0,-94.25,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710818,10,-86.0,-90.6,-94.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710922,7,-88.0,-92.0,-94.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710809,8,-86.0,-89.875,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710912,7,-90.0,-91.85714285714286,-93.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710810,8,-86.0,-90.375,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,18,10,1371710831,3,-91.0,-93.0,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710913,5,-92.0,-92.8,-93.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710811,8,-87.0,-90.625,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710916,6,-90.0,-91.66666666666667,-93.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,18,10,1371710831,5,-91.0,-92.8,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710917,2,-90.0,-90.5,-91.0,poor,True,True,True,high,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710812,6,-86.0,-89.16666666666667,-94.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710813,8,-87.0,-89.75,-95.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710919,5,-91.0,-92.0,-93.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710814,7,-87.0,-90.28571428571429,-96.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710920,6,-92.0,-92.66666666666667,-94.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710815,7,-87.0,-89.42857142857143,-93.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710920,6,-91.0,-93.5,-98.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710816,9,-88.0,-91.11111111111111,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,18,10,1371710817,8,-87.0,-90.25,-94.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,18,10,1371710921,6,-92.0,-93.0,-95.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
