LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,visible_ap_count,max_rssi,avg_rssi,min_rssi,signal_quality,is_weak_rssi,is_few_ap,is_anomaly,risk_level,evidence
-7312.662200000137,4864807.624899998,2,2,136,2,11,13,1371722849,19,-56.0,-85.57894736842105,-99.0,good,False,False,False,low,
-7311.919399999082,4864808.963799998,2,2,135,2,11,13,1371722826,16,-58.0,-83.0,-97.0,good,False,False,False,low,
-7308.779111966491,4864804.134827018,2,2,136,1,11,13,1371722882,16,-61.0,-84.3125,-97.0,good,False,False,False,low,
-7310.029500000179,4864815.141199999,2,2,116,2,11,13,1371722764,16,-43.0,-77.25,-95.0,good,False,False,False,low,
-7308.86950000003,4864814.4614999965,2,2,117,2,11,13,1371722789,13,-53.0,-78.84615384615384,-97.0,good,False,False,False,low,
-7315.743400000036,4864802.071500003,2,2,137,2,11,13,1371722927,16,-68.0,-86.125,-97.0,medium,False,False,False,low,
-7310.700860090554,4864800.670677118,2,2,137,1,11,13,1371722971,16,-70.0,-87.375,-98.0,medium,False,False,False,low,
-7308.779111966491,4864804.134827018,2,2,136,1,11,13,1371722898,14,-69.0,-87.28571428571429,-97.0,medium,False,False,False,low,
-7310.700860090554,4864800.670677118,2,2,137,1,11,13,1371722955,16,-73.0,-88.25,-97.0,medium,False,False,False,low,
-7312.981300000101,4864798.747699998,2,2,138,2,11,13,1371723036,17,-60.0,-83.41176470588235,-95.0,good,False,False,False,low,
-7311.216361027211,4864796.460957848,2,2,138,1,11,13,1371723069,14,-76.0,-89.0,-96.0,medium,False,False,False,low,
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723095,12,-86.0,-92.0,-99.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7311.216361027211,4864796.460957848,2,2,138,1,11,13,1371723055,16,-70.0,-89.3125,-97.0,medium,False,False,False,low,
-7312.981300000101,4864798.747699998,2,2,138,2,11,13,1371723015,15,-58.0,-82.66666666666667,-97.0,good,False,False,False,low,
-7317.526099998504,4864794.559299998,2,2,140,2,11,13,1371723159,15,-80.0,-90.53333333333333,-95.0,medium,False,False,False,low,
-7316.963899999857,4864795.236500002,2,2,139,2,11,13,1371723182,12,-80.0,-89.91666666666667,-97.0,medium,False,False,False,low,
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723111,7,-89.0,-91.71428571428571,-95.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723124,7,-88.0,-92.42857142857143,-95.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7318.341099999845,4864814.532499999,2,2,133,2,11,13,1371723268,17,-53.0,-76.41176470588235,-96.0,good,False,False,False,low,
-7324.582886133343,4864813.8198470175,2,2,132,1,11,13,1371723346,22,-66.0,-83.68181818181819,-96.0,medium,False,False,False,low,
-7316.867199998349,4864813.714900002,2,2,134,2,11,13,1371723242,14,-51.0,-75.85714285714286,-94.0,good,False,False,False,low,
-7324.080699998885,4864817.717,2,2,132,2,11,13,1371723318,20,-52.0,-78.85,-96.0,good,False,False,False,low,
-7324.080699998885,4864817.717,2,2,132,2,11,13,1371723291,14,-52.0,-78.64285714285714,-96.0,good,False,False,False,low,
-7324.582886133343,4864813.8198470175,2,2,132,1,11,13,1371723365,18,-63.0,-84.61111111111111,-94.0,good,False,False,False,low,
-7325.23409999907,4864818.356799997,2,2,131,2,11,13,1371723403,17,-59.0,-80.05882352941177,-93.0,good,False,False,False,low,
-7330.786899998784,4864821.437299997,2,2,130,2,11,13,1371723460,21,-56.0,-78.33333333333333,-94.0,good,False,False,False,low,
-7325.23409999907,4864818.356799997,2,2,131,2,11,13,1371723421,20,-70.0,-86.05,-95.0,medium,False,False,False,low,
-7332.108800001442,4864822.170999996,2,2,129,2,11,13,1371723484,21,-52.0,-79.71428571428571,-94.0,good,False,False,False,low,
-7334.797350611538,4864819.486666389,2,2,129,1,11,13,1371723512,20,-60.0,-82.85,-96.0,good,False,False,False,low,
-7334.797350611538,4864819.486666389,2,2,129,1,11,13,1371723527,25,-65.0,-84.28,-96.0,good,False,False,False,low,
-7338.857999999076,4864825.9152000025,2,2,127,2,11,13,1371723582,20,-39.0,-77.55,-94.0,good,False,False,False,low,
-7337.716099999845,4864825.2817,2,2,128,2,11,13,1371723560,20,-45.0,-76.95,-95.0,good,False,False,False,low,
-7359.331099998206,4864837.273500003,2,2,123,2,11,13,1371723733,16,-57.0,-75.9375,-94.0,good,False,False,False,low,
-7352.520300000906,4864833.494800001,2,2,125,2,11,13,1371723673,25,-49.0,-82.52,-96.0,good,False,False,False,low,
-7353.723400000483,4864834.1625000015,2,2,124,2,11,13,1371723711,21,-50.0,-80.66666666666667,-91.0,good,False,False,False,low,
-7345.42330000177,4864829.557700001,2,2,126,2,11,13,1371723631,18,-34.0,-79.0,-95.0,good,False,False,False,low,
-7360.497299998999,4864837.920500003,2,2,122,2,11,13,1371723760,23,-53.0,-78.69565217391305,-94.0,good,False,False,False,low,
-7366.2424000017345,4864841.108000003,2,2,121,2,11,13,1371724082,13,-57.0,-77.53846153846153,-96.0,good,False,False,False,low,
-7363.28974769637,4864835.294131495,2,2,122,1,11,13,1371723845,23,-67.0,-84.6086956521739,-95.0,medium,False,False,False,low,
-7360.497299998999,4864837.920500003,2,2,122,2,11,13,1371723945,21,-61.0,-80.23809523809524,-92.0,good,False,False,False,low,
-7363.28974769637,4864835.294131495,2,2,122,1,11,13,1371723917,23,-70.0,-85.26086956521739,-94.0,medium,False,False,False,low,
-7366.751436967403,4864837.214649305,2,2,121,1,11,13,1371724114,23,-62.0,-82.91304347826087,-94.0,good,False,False,False,low,
-7366.751436967403,4864837.214649305,2,2,121,1,11,13,1371724129,18,-69.0,-84.55555555555556,-98.0,medium,False,False,False,low,
-7373.052799999714,4864844.886500001,2,2,119,2,11,13,1371724283,14,-48.0,-71.57142857142857,-93.0,good,False,False,False,low,
-7367.458799999207,4864841.782799996,2,2,120,2,11,13,1371724258,16,-55.0,-72.5,-94.0,good,False,False,False,low,
-7637.256999999285,4864949.814300001,0,0,102,2,11,13,1369908928,12,-56.0,-83.33333333333333,-97.0,good,False,False,False,low,
-7377.078269988298,4864842.961438999,2,2,118,1,11,13,1371724340,16,-53.0,-77.125,-91.0,good,False,False,False,low,
-7374.347500000149,4864845.604699999,2,2,118,2,11,13,1371724306,15,-41.0,-70.53333333333333,-95.0,good,False,False,False,low,
-7377.078269988298,4864842.961438999,2,2,118,1,11,13,1371724351,17,-55.0,-80.0,-92.0,good,False,False,False,low,
-7636.205699998885,4864967.330200002,0,0,107,2,11,13,1369908994,11,-58.0,-85.9090909090909,-96.0,good,False,False,False,low,
-7622.054600000381,4864976.294200003,0,0,111,2,11,13,1369909149,13,-70.0,-78.38461538461539,-89.0,medium,False,False,False,low,
-7633.729499999434,4864965.317299999,0,0,106,2,11,13,1369909041,11,-56.0,-85.18181818181819,-96.0,good,False,False,False,low,
-7618.586899999529,4864975.2962,0,0,112,2,11,13,1369909202,14,-53.0,-77.92857142857143,-92.0,good,False,False,False,low,
-7628.134500000626,4864977.021200001,0,0,110,2,11,13,1369909087,13,-70.0,-80.61538461538461,-92.0,medium,False,False,False,low,
-7589.001499999315,4864985.495899998,0,0,118,2,11,13,1369909445,9,-58.0,-83.66666666666667,-96.0,good,False,False,False,low,
-7587.041400000453,4864986.057800002,0,0,117,2,11,13,1369909405,10,-58.0,-84.0,-95.0,good,False,False,False,low,
-7616.556000001728,4864975.878600001,0,0,113,2,11,13,1369909237,13,-63.0,-72.6923076923077,-98.0,good,False,False,False,low,
-7592.733300000429,4864982.706900001,0,0,116,2,11,13,1369909364,9,-60.0,-83.22222222222223,-96.0,good,False,False,False,low,
-7607.247600000352,4864978.546700001,0,0,114,2,11,13,1369909279,16,-64.0,-81.4375,-97.0,good,False,False,False,low,
-7592.718600001186,4864984.430299997,0,0,119,2,11,13,1369909482,13,-60.0,-84.23076923076923,-99.0,good,False,False,False,low,
-7615.527699999511,4864982.2821,0,0,121,2,11,13,1369909607,12,-67.0,-78.5,-90.0,medium,False,False,False,low,
-7611.056499999016,4864981.801700003,0,0,120,2,11,13,1369909544,11,-66.0,-82.0,-92.0,medium,False,False,False,low,
-7611.056499999016,4864981.801700003,0,0,120,2,11,13,1369909576,12,-59.0,-77.16666666666667,-89.0,good,False,False,False,low,
-7639.417199999094,4865001.277099997,0,0,128,2,11,13,1369910006,10,-48.0,-76.3,-95.0,good,False,False,False,low,
-7634.50039999932,4864984.319200002,0,0,123,2,11,13,1369909851,12,-65.0,-74.16666666666667,-89.0,good,False,False,False,low,
-7632.143599998206,4864982.217100002,0,0,122,2,11,13,1369909808,16,-63.0,-77.875,-97.0,good,False,False,False,low,
-7638.84319999814,4864999.3684,0,0,127,2,11,13,1369909962,11,-47.0,-75.54545454545455,-96.0,good,False,False,False,low,
-7636.633000001311,4864991.830600001,0,0,125,2,11,13,1369909891,11,-59.0,-75.0909090909091,-88.0,good,False,False,False,low,
-7640.976199999452,4865010.659500003,0,0,132,2,11,13,1369910405,9,-54.0,-77.0,-93.0,good,False,False,False,low,
-7641.624600000679,4865008.901500002,0,0,130,2,11,13,1369910087,9,-55.0,-75.33333333333333,-94.0,good,False,False,False,low,
-7638.067699998617,4865000.620200001,0,0,133,2,11,13,1369910441,14,-53.0,-77.85714285714286,-91.0,good,False,False,False,low,
-7641.03009999916,4865006.826700002,0,0,129,2,11,13,1369910047,8,-45.0,-71.5,-85.0,good,False,False,False,low,
-7639.077799998224,4865011.763999999,0,0,131,2,11,13,1369910133,7,-63.0,-77.42857142857143,-92.0,good,False,False,False,low,
-7645.088700000197,4864948.9595,0,0,201,2,11,13,1369910570,13,-66.0,-82.92307692307692,-92.0,medium,False,False,False,low,
-7632.238800000399,4864988.249200001,0,0,134,2,11,13,1369910490,13,-66.0,-74.15384615384616,-95.0,medium,False,False,False,low,
-7643.2014999985695,4864947.990599997,0,0,202,2,11,13,1369910659,14,-69.0,-86.0,-96.0,medium,False,False,False,low,
-7650.165600001812,4864937.056900002,0,0,236,2,11,13,1369910766,17,-67.0,-82.52941176470588,-93.0,medium,False,False,False,low,
-7667.339800000191,4864936.697800003,0,0,211,2,11,13,1369910899,16,-51.0,-78.5,-96.0,good,False,False,False,low,
-7656.635699998587,4864938.026000001,0,0,208,2,11,13,1369910823,16,-60.0,-78.6875,-92.0,good,False,False,False,low,
-7661.735899999738,4864938.303900003,0,0,209,2,11,13,1369910861,15,-64.0,-75.73333333333333,-87.0,good,False,False,False,low,
-7669.233500000089,4864936.154799998,0,0,212,2,11,13,1369910931,16,-49.0,-80.6875,-95.0,good,False,False,False,low,
-7674.955899998546,4864934.514399998,0,0,213,2,11,13,1369910971,12,-48.0,-78.33333333333333,-93.0,good,False,False,False,low,
-7684.28240000084,4864931.8413999975,0,0,216,2,11,13,1369911082,8,-56.0,-76.875,-92.0,good,False,False,False,low,
-7685.72349999845,4864929.890299998,0,0,218,2,11,13,1369911148,8,-61.0,-82.75,-98.0,good,False,False,False,low,
-7682.543800000101,4864932.339500003,0,0,215,2,11,13,1369911049,15,-51.0,-81.86666666666666,-96.0,good,False,False,False,low,
-7676.627099998295,4864934.035599999,0,0,214,2,11,13,1369911003,11,-59.0,-82.72727272727273,-97.0,good,False,False,False,low,
-7646.3392999991775,4864932.2717999965,0,0,235,2,11,13,1369911342,15,-70.0,-82.4,-93.0,medium,False,False,False,low,
-7643.993799999356,4864930.197999999,0,0,234,2,11,13,1369911386,15,-64.0,-76.8,-90.0,good,False,False,False,low,
-7675.352499999106,4864932.862899996,0,0,219,2,11,13,1369911248,13,-56.0,-79.92307692307692,-96.0,good,False,False,False,low,
-7661.896899998188,4864934.618799999,0,0,220,2,11,13,1369911288,16,-58.0,-78.75,-96.0,good,False,False,False,low,
-7680.134599998593,4864931.4921,0,0,237,2,11,13,1369911191,10,-54.0,-78.7,-92.0,good,False,False,False,low,
-7641.771899998188,4864922.445900001,0,0,232,2,11,13,1369911568,16,-62.0,-77.0625,-92.0,good,False,False,False,low,
-7641.28579999879,4864920.750600003,0,0,231,2,11,13,1369911603,15,-56.0,-80.66666666666667,-95.0,good,False,False,False,low,
-7646.3392999991775,4864932.2717999965,0,0,235,2,11,13,1369911424,14,-65.0,-81.28571428571429,-93.0,good,False,False,False,low,
-7646.244600001723,4864925.928999998,0,0,222,2,11,13,1369911514,16,-66.0,-76.4375,-93.0,medium,False,False,False,low,
-7643.385099999607,4864928.0748,0,0,233,2,11,13,1369911478,16,-64.0,-76.4375,-91.0,good,False,False,False,low,
-7639.649500001222,4864915.041199997,0,0,230,2,11,13,1369911645,12,-47.0,-75.16666666666667,-92.0,good,False,False,False,low,
-7636.960200000554,4864905.659699999,0,0,227,2,11,13,1369911749,13,-50.0,-78.76923076923077,-98.0,good,False,False,False,low,
-7639.136199999601,4864913.2513,0,0,229,2,11,13,1369911712,14,-54.0,-77.78571428571429,-90.0,good,False,False,False,low,
-7640.703999999911,4864913.5625,0,0,224,2,11,13,1369911676,14,-50.0,-78.5,-90.0,good,False,False,False,low,
-7636.297600001097,4864898.285099998,1,0,209,2,11,13,1369927603,16,-50.0,-82.1875,-98.0,good,False,False,False,low,
-7653.343301445246,4864920.963251494,2,0,214,1,11,13,1369926990,16,-71.0,-82.0,-94.0,medium,False,False,False,low,
-7638.807999998331,4864907.044100001,1,0,211,2,11,13,1369927672,14,-41.0,-74.21428571428571,-89.0,good,False,False,False,low,
-7638.276000000536,4864905.187200002,1,0,210,2,11,13,1369927638,15,-49.0,-78.8,-93.0,good,False,False,False,low,
-7637.728900000453,4864903.183399998,0,0,225,2,11,13,1369911791,12,-51.0,-80.08333333333333,-96.0,good,False,False,False,low,
-7639.180100001395,4864913.130099997,1,0,206,2,11,13,1369927765,17,-45.0,-72.05882352941177,-89.0,good,False,False,False,low,
-7637.002399999648,4864905.532300003,1,0,208,2,11,13,1369927701,15,-48.0,-75.06666666666666,-96.0,good,False,False,False,low,
-7639.690999999642,4864914.912799999,1,0,205,2,11,13,1369927799,16,-46.0,-72.0,-89.0,good,False,False,False,low,
-7637.556499999016,4864907.466200002,1,0,207,2,11,13,1369927730,16,-40.0,-74.875,-93.0,good,False,False,False,low,
-7636.342433217913,4864916.821609519,1,0,205,1,11,13,1369927845,15,-58.0,-75.06666666666666,-93.0,good,False,False,False,low,
-7641.81230000034,4864922.313900001,1,0,203,2,11,13,1369927955,17,-57.0,-71.82352941176471,-90.0,good,False,False,False,low,
-7641.329799998552,4864920.629500002,1,0,204,2,11,13,1369927920,18,-56.0,-76.16666666666667,-96.0,good,False,False,False,low,
-7644.034899998456,4864930.066799998,1,0,201,2,11,13,1369928044,24,-50.0,-77.5,-97.0,good,False,False,False,low,
-7643.428199999034,4864927.950800002,1,0,202,2,11,13,1369928014,22,-53.0,-76.18181818181819,-98.0,good,False,False,False,low,
-7656.559099998325,4864938.028999999,1,0,235,2,11,13,1369928173,17,-60.0,-75.23529411764706,-93.0,good,False,False,False,low,
-7646.423599999398,4864925.757100001,1,0,213,2,11,13,1369928082,22,-51.0,-76.5909090909091,-95.0,good,False,False,False,low,
-7646.206399999559,4864932.4318,1,0,234,2,11,13,1369928123,21,-53.0,-77.0952380952381,-93.0,good,False,False,False,low,
-7659.935300000012,4864938.7962,1,0,214,2,11,13,1369928205,16,-61.0,-77.625,-95.0,good,False,False,False,low,
-7661.753100000322,4864938.275399998,1,0,215,2,11,13,1369928231,20,-57.0,-76.55,-96.0,good,False,False,False,low,
-7676.643599998206,4864934.006999999,1,0,219,2,11,13,1369928361,19,-58.0,-76.94736842105263,-94.0,good,False,False,False,low,
-7674.972300000489,4864934.486199997,1,0,218,2,11,13,1369928331,23,-57.0,-80.47826086956522,-95.0,good,False,False,False,low,
-7675.406700000167,4864932.779600002,1,0,226,2,11,13,1369928401,16,-44.0,-74.875,-97.0,good,False,False,False,low,
-7669.247800000012,4864936.126800001,1,0,217,2,11,13,1369928300,15,-61.0,-72.2,-91.0,good,False,False,False,low,
-7684.298099998385,4864931.813000001,1,0,221,2,11,13,1369928507,12,-43.0,-76.33333333333333,-90.0,good,False,False,False,low,
-7682.559099998325,4864932.3116,1,0,220,2,11,13,1369928478,17,-49.0,-79.76470588235294,-98.0,good,False,False,False,low,
-7683.855900000781,4864930.357900001,1,0,224,2,11,13,1369928540,16,-50.0,-82.0625,-96.0,good,False,False,False,low,
-7682.084399998188,4864930.865400001,1,0,225,2,11,13,1369928433,12,-47.0,-76.08333333333333,-90.0,good,False,False,False,low,
-7689.513399999589,4864928.736100003,1,0,223,2,11,13,1369928606,15,-68.0,-86.66666666666667,-97.0,medium,False,False,False,low,
-7645.041900001466,4864948.917999998,1,0,229,2,11,13,1369928719,19,-52.0,-81.36842105263158,-92.0,good,False,False,False,low,
-7650.165600001812,4864937.056900002,1,0,233,2,11,13,1369928655,18,-62.0,-79.16666666666667,-97.0,good,False,False,False,low,
-7691.338399998844,4864928.212899998,1,0,222,2,11,13,1369928573,10,-64.0,-84.3,-97.0,good,False,False,False,low,
-7647.626299999654,4864944.457699999,1,0,230,2,11,13,1369928686,21,-66.0,-83.28571428571429,-96.0,medium,False,False,False,low,
-7632.2586999982595,4864982.0603,1,0,138,2,11,13,1369928900,15,-54.0,-76.0,-97.0,good,False,False,False,low,
-7633.04149999842,4864971.012100004,1,0,130,2,11,13,1369928849,20,-68.0,-83.45,-97.0,medium,False,False,False,low,
-7633.205600000918,4864965.108800001,1,0,128,2,11,13,1369928812,16,-75.0,-86.6875,-95.0,medium,False,False,False,low,
-7643.092399999499,4864947.8138,1,0,228,2,11,13,1369928754,21,-57.0,-85.42857142857143,-96.0,good,False,False,False,low,
-7637.177999999374,4864993.520599999,1,0,118,2,11,13,1369929061,15,-46.0,-72.46666666666667,-86.0,good,False,False,False,low,
-7640.98050000146,4865006.785599999,1,0,121,2,11,13,1369929168,16,-45.0,-72.5625,-89.0,good,False,False,False,low,
-7639.35000000149,4865001.098099999,1,0,120,2,11,13,1369929136,13,-45.0,-68.07692307692308,-89.0,good,False,False,False,low,
-7640.289599999785,4865009.164800003,1,0,125,2,11,13,1369929232,14,-55.0,-73.5,-90.0,good,False,False,False,low,
-7639.7153999991715,4865007.160400003,1,0,126,2,11,13,1369929199,13,-43.0,-69.76923076923077,-88.0,good,False,False,False,low,
-7642.445999998599,4865016.687799998,1,0,123,2,11,13,1369929346,14,-60.0,-78.28571428571429,-92.0,good,False,False,False,low,
-7641.899399999529,4865014.780100003,1,0,124,2,11,13,1369929303,16,-52.0,-80.0625,-92.0,good,False,False,False,low,
-7641.573199998587,4865008.853,1,0,122,2,11,13,1369929262,14,-49.0,-70.71428571428571,-96.0,good,False,False,False,low,
-7618.763300001621,4864975.433799997,1,0,101,2,11,13,1369929435,19,-54.0,-78.63157894736842,-97.0,good,False,False,False,low,
-7616.688900001347,4864976.028099999,1,0,102,2,11,13,1369929477,16,-54.0,-77.1875,-95.0,good,False,False,False,low,
-7616.670099999756,4864979.499200001,1,0,114,2,11,13,1369929538,15,-54.0,-76.93333333333334,-94.0,good,False,False,False,low,
-7609.25039999932,4864978.160700001,1,0,104,2,11,13,1369929636,16,-43.0,-76.5625,-96.0,good,False,False,False,low,
-7603.565099999309,4864979.790100001,1,0,105,2,11,13,1369929686,18,-45.0,-78.5,-98.0,good,False,False,False,low,
-7611.129000000656,4864977.622000001,1,0,103,2,11,13,1369929585,19,-59.0,-78.05263157894737,-95.0,good,False,False,False,low,
-7601.616200000048,4864980.348899998,1,0,106,2,11,13,1369929759,13,-52.0,-77.53846153846153,-91.0,good,False,False,False,low,
-7603.192400000989,4864981.479000002,1,0,113,2,11,13,1369929722,16,-50.0,-78.6875,-95.0,good,False,False,False,low,
-7594.736999999732,4864983.902400002,1,0,111,2,11,13,1369930263,12,-54.0,-78.33333333333333,-99.0,good,False,False,False,low,
-7596.20320000127,4864981.900200002,1,0,107,2,11,13,1369929792,14,-57.0,-80.78571428571429,-98.0,good,False,False,False,low,
-7596.648699998856,4864983.354699999,1,0,112,2,11,13,1369930238,13,-60.0,-78.46153846153847,-96.0,good,False,False,False,low,
-7633.236699998379,4864965.063299999,2,0,132,2,11,13,1370012709,18,-71.0,-85.05555555555556,-96.0,medium,False,False,False,low,
-7594.264100000262,4864982.456100002,1,0,108,2,11,13,1369930296,13,-66.0,-81.84615384615384,-97.0,medium,False,False,False,low,
-7587.102299999446,4864986.090999998,1,0,109,2,11,13,1369930362,11,-60.0,-82.63636363636364,-95.0,good,False,False,False,low,
-7589.062399998307,4864985.529100001,1,0,110,2,11,13,1369930325,13,-63.0,-84.92307692307692,-97.0,good,False,False,False,low,
-7628.134500000626,4864977.021200001,2,0,138,2,11,13,1370012891,15,-71.0,-82.93333333333334,-96.0,medium,False,False,False,low,
-7632.1528999991715,4864981.863899998,2,0,140,2,11,13,1370012931,19,-62.0,-79.05263157894737,-95.0,good,False,False,False,low,
-7633.292500000447,4864970.058799997,2,0,134,2,11,13,1370012809,24,-64.0,-82.33333333333333,-93.0,good,False,False,False,low,
-7628.134500000626,4864977.021200001,2,0,138,2,11,13,1370012846,20,-69.0,-81.85,-96.0,medium,False,False,False,low,
-7635.6803999990225,4864966.449299999,2,0,133,2,11,13,1370012751,24,-60.0,-82.5,-96.0,good,False,False,False,low,
-7635.040800001472,4864986.063900001,2,0,118,2,11,13,1370013006,23,-63.0,-78.56521739130434,-92.0,good,False,False,False,low,
-7637.177999999374,4864993.520599999,2,0,120,2,11,13,1370013073,25,-49.0,-78.32,-95.0,good,False,False,False,low,
-7636.667899999767,4864991.739799999,2,0,119,2,11,13,1370013043,23,-63.0,-79.04347826086956,-94.0,good,False,False,False,low,
-7634.477000001818,4864984.097499996,2,0,117,2,11,13,1370012969,23,-61.0,-81.34782608695652,-96.0,good,False,False,False,low,
-7641.573199998587,4865008.853,2,0,124,2,11,13,1370013259,17,-48.0,-79.70588235294117,-96.0,good,False,False,False,low,
-7639.35000000149,4865001.098099999,2,0,122,2,11,13,1370013141,26,-54.0,-80.8076923076923,-95.0,good,False,False,False,low,
-7640.98050000146,4865006.785599999,2,0,123,2,11,13,1370013168,26,-59.0,-82.03846153846153,-98.0,good,False,False,False,low,
-7642.445999998599,4865016.687799998,2,0,125,2,11,13,1370013290,21,-57.0,-84.38095238095238,-99.0,good,False,False,False,low,
-7638.814300000668,4864999.228200004,2,0,121,2,11,13,1370013110,25,-56.0,-80.92,-96.0,good,False,False,False,low,
-7634.934135507792,4865007.513685353,2,0,128,1,11,13,1370013438,18,-51.0,-82.77777777777777,-96.0,good,False,False,False,low,
-7639.7153999991715,4865007.160400003,2,0,128,2,11,13,1370013402,18,-43.0,-77.0,-95.0,good,False,False,False,low,
-7641.899399999529,4865014.780100003,2,0,126,2,11,13,1370013330,20,-66.0,-84.45,-97.0,medium,False,False,False,low,
-7640.289599999785,4865009.164800003,2,0,127,2,11,13,1370013365,16,-52.0,-80.75,-95.0,good,False,False,False,low,
-7637.84259999916,4865000.627700001,2,0,129,2,11,13,1370013517,21,-50.0,-79.57142857142857,-95.0,good,False,False,False,low,
-7611.129000000656,4864977.622000001,2,0,103,2,11,13,1370013721,15,-55.0,-74.53333333333333,-96.0,good,False,False,False,low,
-7622.054600000381,4864976.294200003,2,0,139,2,11,13,1370013614,18,-61.0,-76.88888888888889,-97.0,good,False,False,False,low,
-7616.688900001347,4864976.028099999,2,0,102,2,11,13,1370013688,18,-64.0,-77.72222222222223,-96.0,good,False,False,False,low,
-7631.815499998629,4864988.132799998,2,0,130,2,11,13,1370013557,17,-64.0,-75.29411764705883,-96.0,good,False,False,False,low,
-7603.565099999309,4864979.790100001,2,0,105,2,11,13,1370013786,14,-54.0,-76.92857142857143,-96.0,good,False,False,False,low,
-7596.20320000127,4864981.900200002,2,0,107,2,11,13,1370013848,15,-48.0,-80.06666666666666,-99.0,good,False,False,False,low,
-7609.25039999932,4864978.160700001,2,0,104,2,11,13,1370013753,16,-58.0,-75.8125,-94.0,good,False,False,False,low,
-7601.616200000048,4864980.348899998,2,0,106,2,11,13,1370013819,15,-52.0,-77.33333333333333,-96.0,good,False,False,False,low,
-7596.648699998856,4864983.354699999,2,0,112,2,11,13,1370014004,17,-60.0,-82.94117647058823,-96.0,good,False,False,False,low,
-7594.264100000262,4864982.456100002,2,0,108,2,11,13,1370013875,9,-54.0,-77.55555555555556,-94.0,good,False,False,False,low,
-7602.096400000155,4864981.792999998,2,0,113,2,11,13,1370014036,15,-41.0,-77.8,-96.0,good,False,False,False,low,
-7587.102299999446,4864986.090999998,2,0,109,2,11,13,1370013912,11,-58.0,-80.54545454545455,-95.0,good,False,False,False,low,
-7594.736999999732,4864983.902400002,2,0,111,2,11,13,1370013968,16,-58.0,-83.875,-97.0,good,False,False,False,low,
-7616.9461999982595,4864980.0132,2,0,115,2,11,13,1370014097,18,-62.0,-79.5,-98.0,good,False,False,False,low,
-7643.117800001055,4864947.830799997,2,0,230,2,11,13,1370335972,18,-64.0,-82.22222222222223,-95.0,good,False,False,False,low,
-7648.530400000513,4864942.806100003,2,0,231,2,11,13,1370335927,23,-61.0,-80.56521739130434,-96.0,good,False,False,False,low,
-7604.017799999565,4864981.242399998,2,0,114,2,11,13,1370014063,16,-41.0,-74.875,-96.0,good,False,False,False,low,
-7646.286299999803,4864932.3486,2,0,234,2,11,13,1370336118,21,-62.0,-79.66666666666667,-96.0,good,False,False,False,low,
-7648.530400000513,4864942.806100003,2,0,231,2,11,13,1370336001,24,-59.0,-82.20833333333333,-97.0,good,False,False,False,low,
-7650.165600001812,4864937.056900002,2,0,241,2,11,13,1370336036,19,-66.0,-80.26315789473684,-95.0,medium,False,False,False,low,
-7644.034899998456,4864930.066799998,2,0,201,2,11,13,1370336156,18,-64.0,-82.33333333333333,-97.0,good,False,False,False,low,
-7650.165600001812,4864937.056900002,2,0,241,2,11,13,1370336082,18,-60.0,-78.27777777777777,-94.0,good,False,False,False,low,
-7643.428199999034,4864927.950800002,2,0,202,2,11,13,1370336183,22,-61.0,-79.4090909090909,-95.0,good,False,False,False,low,
-7641.329799998552,4864920.629500002,2,0,204,2,11,13,1370336254,19,-66.0,-79.84210526315789,-95.0,medium,False,False,False,low,
-7639.690999999642,4864914.912799999,2,0,205,2,11,13,1370336279,17,-52.0,-78.17647058823529,-93.0,good,False,False,False,low,
-7641.812399998307,4864922.313900001,2,0,203,2,11,13,1370336218,16,-62.0,-77.8125,-96.0,good,False,False,False,low,
-7637.002300001681,4864905.532300003,2,0,208,2,11,13,1370336368,16,-58.0,-80.8125,-97.0,good,False,False,False,low,
-7637.556499999016,4864907.466200002,2,0,207,2,11,13,1370336339,16,-52.0,-79.1875,-96.0,good,False,False,False,low,
-7636.622600000352,4864899.4196000025,2,0,210,2,11,13,1370336427,12,-51.0,-80.58333333333333,-95.0,good,False,False,False,low,
-7636.083599999547,4864897.538199998,2,0,209,2,11,13,1370336402,16,-56.0,-85.0625,-97.0,good,False,False,False,low,
-7639.180100001395,4864913.130099997,2,0,206,2,11,13,1370336309,17,-45.0,-79.70588235294117,-96.0,good,False,False,False,low,
-7646.805700000375,4864925.951300003,2,0,214,2,11,13,1370336559,17,-58.0,-74.29411764705883,-91.0,good,False,False,False,low,
-7640.679200001061,4864913.532200001,2,0,213,2,11,13,1370336517,17,-49.0,-77.82352941176471,-96.0,good,False,False,False,low,
-7638.276000000536,4864905.187200002,2,0,211,2,11,13,1370336460,16,-45.0,-79.25,-95.0,good,False,False,False,low,
